1,35,patient or disabled group,performs,educational activity
0,35,intellectual product,performs,educational activity
1,21,food,causes,injury or poisoning
0,21,pharmacologic substance,causes,injury or poisoning
1,21,enzyme,causes,mental or behavioral dysfunction
0,21,enzyme,causes,body location or region
1,18,embryonic structure,part of,invertebrate
0,18,cell function,part of,invertebrate
1,19,research activity,measures,disease or syndrome
0,19,research activity,measures,lipid
1,8,hormone,complicates,mental process
0,8,hormone,complicates,language
1,46,professional or occupational group,practices,occupation or discipline
0,46,professional or occupational group,practices,vertebrate
1,7,organ or tissue function,result of,cell or molecular dysfunction
0,7,immunologic factor,result of,cell or molecular dysfunction
1,7,organism attribute,result of,natural phenomenon or process
0,7,organism attribute,result of,fully formed anatomical structure
1,32,clinical attribute,measurement of,mental process
0,32,clinical attribute,measurement of,physiologic function
1,26,amphibian,exhibits,behavior
0,26,amphibian,exhibits,qualitative concept
1,1,body part organ or organ component,location of,body location or region
0,1,animal,location of,body location or region
1,35,family group,performs,diagnostic procedure
0,35,family group,performs,eicosanoid
1,11,organization,produces,intellectual product
0,11,organization,produces,manufactured object
1,11,genetic function,produces,enzyme
0,11,anatomical abnormality,produces,enzyme
1,14,mental or behavioral dysfunction,process of,organ or tissue function
0,14,mental or behavioral dysfunction,process of,functional concept
1,15,cell or molecular dysfunction,co-occurs with,experimental model of disease
0,15,cell or molecular dysfunction,co-occurs with,temporal concept
1,21,manufactured object,causes,anatomical abnormality
0,21,phenomenon or process,causes,anatomical abnormality
1,11,body part organ or organ component,produces,enzyme
0,11,amphibian,produces,enzyme
1,34,body substance,consists of,nucleic acid nucleoside or nucleotide
0,34,chemical,consists of,nucleic acid nucleoside or nucleotide
1,21,lipid,causes,mental or behavioral dysfunction
0,21,qualitative concept,causes,mental or behavioral dysfunction
1,14,organism function,process of,experimental model of disease
0,14,body substance,process of,experimental model of disease
1,11,cell component,produces,neuroreactive substance or biogenic amine
0,11,cell component,produces,pathologic function
1,17,genetic function,issue in,occupation or discipline
0,17,organization,issue in,occupation or discipline
1,17,family group,issue in,biomedical occupation or discipline
0,17,family group,issue in,idea or concept
1,4,neuroreactive substance or biogenic amine,affects,mental process
0,4,occupation or discipline,affects,mental process
1,21,research device,causes,cell or molecular dysfunction
0,21,research device,causes,immunologic factor
1,33,neoplastic process,precedes,experimental model of disease
0,33,organism function,precedes,experimental model of disease
1,11,body part organ or organ component,produces,biologically active substance
0,11,body part organ or organ component,produces,body part organ or organ component
1,14,organ or tissue function,process of,virus
0,14,daily or recreational activity,process of,virus
1,7,congenital abnormality,result of,mental process
0,7,congenital abnormality,result of,carbohydrate
1,4,mental or behavioral dysfunction,affects,mental process
0,4,mental or behavioral dysfunction,affects,sign or symptom
1,33,physiologic function,precedes,molecular function
0,33,physiologic function,precedes,disease or syndrome
1,6,element ion or isotope,interacts with,indicator reagent or diagnostic aid
0,6,population group,interacts with,indicator reagent or diagnostic aid
1,4,pharmacologic substance,affects,molecular function
0,4,body location or region,affects,molecular function
1,23,medical device,treats,sign or symptom
0,23,medical device,treats,mental or behavioral dysfunction
1,14,natural phenomenon or process,process of,organ or tissue function
0,14,natural phenomenon or process,process of,embryonic structure
1,1,plant,location of,hormone
0,1,plant,location of,amino acid sequence
1,23,therapeutic or preventive procedure,treats,anatomical abnormality
0,23,carbohydrate sequence,treats,anatomical abnormality
1,7,phenomenon or process,result of,congenital abnormality
0,7,manufactured object,result of,congenital abnormality
1,6,alga,interacts with,invertebrate
0,6,alga,interacts with,congenital abnormality
1,18,gene or genome,part of,fish
0,18,gene or genome,part of,human
1,18,congenital abnormality,part of,fish
0,18,health care related organization,part of,fish
1,40,cell component,contains,body substance
0,40,drug delivery device,contains,body substance
1,19,molecular biology research technique,measures,immunologic factor
0,19,chemical,measures,immunologic factor
1,8,disease or syndrome,complicates,neoplastic process
0,8,organization,complicates,neoplastic process
1,7,neoplastic process,result of,cell function
0,7,fully formed anatomical structure,result of,cell function
1,7,organ or tissue function,result of,disease or syndrome
0,7,organ or tissue function,result of,laboratory or test result
1,4,hazardous or poisonous substance,affects,physiologic function
0,4,hazardous or poisonous substance,affects,vertebrate
1,14,experimental model of disease,process of,bird
0,14,regulation or law,process of,bird
1,35,age group,performs,occupational activity
0,35,neuroreactive substance or biogenic amine,performs,occupational activity
1,5,educational activity,associated with,injury or poisoning
0,5,genetic function,associated with,injury or poisoning
1,4,chemical viewed functionally,affects,mental or behavioral dysfunction
0,4,conceptual entity,affects,mental or behavioral dysfunction
1,21,body substance,causes,mental or behavioral dysfunction
0,21,body substance,causes,antibiotic
1,11,fully formed anatomical structure,produces,body substance
0,11,fully formed anatomical structure,produces,carbohydrate
1,2,anatomical abnormality,manifestation of,experimental model of disease
0,2,anatomical abnormality,manifestation of,family group
1,4,pathologic function,affects,archaeon
0,4,body location or region,affects,archaeon
1,4,biologically active substance,affects,cell function
0,4,biologically active substance,affects,carbohydrate sequence
1,15,disease or syndrome,co-occurs with,neoplastic process
0,15,conceptual entity,co-occurs with,neoplastic process
1,21,bacterium,causes,cell or molecular dysfunction
0,21,laboratory or test result,causes,cell or molecular dysfunction
1,5,finding,associated with,mental or behavioral dysfunction
0,5,finding,associated with,disease or syndrome
1,3,animal,is a,entity
0,3,diagnostic procedure,is a,entity
1,14,neoplastic process,process of,alga
0,14,laboratory procedure,process of,alga
1,4,cell or molecular dysfunction,affects,mammal
0,4,cell or molecular dysfunction,affects,receptor
1,24,finding,evaluation of,disease or syndrome
0,24,molecular biology research technique,evaluation of,disease or syndrome
1,8,vitamin,complicates,mental process
0,8,vitamin,complicates,therapeutic or preventive procedure
1,8,biologically active substance,complicates,pathologic function
0,8,biologically active substance,complicates,enzyme
1,4,organophosphorus compound,affects,experimental model of disease
0,4,organophosphorus compound,affects,organization
1,4,organism function,affects,fish
0,4,idea or concept,affects,fish
1,8,neuroreactive substance or biogenic amine,complicates,congenital abnormality
0,8,neuroreactive substance or biogenic amine,complicates,mammal
1,7,injury or poisoning,result of,genetic function
0,7,pharmacologic substance,result of,genetic function
1,5,research activity,associated with,experimental model of disease
0,5,research activity,associated with,body part organ or organ component
1,12,disease or syndrome,degree of,experimental model of disease
0,12,disease or syndrome,degree of,element ion or isotope
1,1,body part organ or organ component,location of,injury or poisoning
0,1,rickettsia or chlamydia,location of,injury or poisoning
1,14,organ or tissue function,process of,fish
0,14,organ or tissue function,process of,manufactured object
1,19,molecular biology research technique,measures,chemical viewed structurally
0,19,group attribute,measures,chemical viewed structurally
1,3,carbohydrate sequence,is a,molecular sequence
0,3,clinical drug,is a,molecular sequence
1,1,gene or genome,location of,cell or molecular dysfunction
0,1,gene or genome,location of,medical device
1,4,regulation or law,affects,health care related organization
0,4,regulation or law,affects,biomedical or dental material
1,4,health care activity,affects,organism function
0,4,event,affects,organism function
1,2,finding,manifestation of,anatomical abnormality
0,2,event,manifestation of,anatomical abnormality
1,16,hormone,disrupts,molecular function
0,16,hormone,disrupts,plant
1,6,nucleic acid nucleoside or nucleotide,interacts with,carbohydrate
0,6,congenital abnormality,interacts with,carbohydrate
1,21,indicator reagent or diagnostic aid,causes,pathologic function
0,21,indicator reagent or diagnostic aid,causes,professional society
1,19,molecular biology research technique,measures,temporal concept
0,19,molecular biology research technique,measures,bird
1,4,acquired abnormality,affects,organ or tissue function
0,4,environmental effect of humans,affects,organ or tissue function
1,9,cell or molecular dysfunction,occurs in,professional or occupational group
0,9,fully formed anatomical structure,occurs in,professional or occupational group
1,2,behavior,manifestation of,mental or behavioral dysfunction
0,2,behavior,manifestation of,plant
1,6,amphibian,interacts with,mammal
0,6,biologically active substance,interacts with,mammal
1,18,acquired abnormality,part of,organism
0,18,acquired abnormality,part of,family group
1,14,neoplastic process,process of,animal
0,14,functional concept,process of,animal
1,4,antibiotic,affects,mental or behavioral dysfunction
0,4,geographic area,affects,mental or behavioral dysfunction
1,4,biologic function,affects,mammal
0,4,biologic function,affects,occupation or discipline
1,3,amphibian,is a,vertebrate
0,3,amphibian,is a,biomedical occupation or discipline
1,21,eicosanoid,causes,disease or syndrome
0,21,eicosanoid,causes,archaeon
1,7,cell or molecular dysfunction,result of,individual behavior
0,7,sign or symptom,result of,individual behavior
1,18,anatomical structure,part of,mammal
0,18,anatomical structure,part of,indicator reagent or diagnostic aid
1,32,laboratory or test result,measurement of,mental process
0,32,organic chemical,measurement of,mental process
1,14,disease or syndrome,process of,virus
0,14,gene or genome,process of,virus
1,26,population group,exhibits,behavior
0,26,virus,exhibits,behavior
1,7,cell function,result of,biologic function
0,7,cell function,result of,classification
1,16,antibiotic,disrupts,cell component
0,16,reptile,disrupts,cell component
1,17,biologically active substance,issue in,biomedical occupation or discipline
0,17,professional society,issue in,biomedical occupation or discipline
1,21,substance,causes,anatomical abnormality
0,21,spatial concept,causes,anatomical abnormality
1,14,organism function,process of,cell function
0,14,organism function,process of,qualitative concept
1,7,genetic function,result of,congenital abnormality
0,7,organism,result of,congenital abnormality
1,18,congenital abnormality,part of,plant
0,18,congenital abnormality,part of,inorganic chemical
1,14,mental or behavioral dysfunction,process of,natural phenomenon or process
0,14,qualitative concept,process of,natural phenomenon or process
1,4,cell or molecular dysfunction,affects,pathologic function
0,4,cell or molecular dysfunction,affects,hazardous or poisonous substance
1,7,mental or behavioral dysfunction,result of,natural phenomenon or process
0,7,mental or behavioral dysfunction,result of,receptor
1,15,disease or syndrome,co-occurs with,congenital abnormality
0,15,vertebrate,co-occurs with,congenital abnormality
1,17,acquired abnormality,issue in,biomedical occupation or discipline
0,17,health care activity,issue in,biomedical occupation or discipline
1,7,organism function,result of,congenital abnormality
0,7,organism function,result of,biomedical occupation or discipline
1,4,molecular biology research technique,affects,mental process
0,4,molecular biology research technique,affects,physical object
1,4,neoplastic process,affects,archaeon
0,4,body substance,affects,archaeon
1,7,organism function,result of,disease or syndrome
0,7,organic chemical,result of,disease or syndrome
1,4,experimental model of disease,affects,organism
0,4,patient or disabled group,affects,organism
1,26,patient or disabled group,exhibits,individual behavior
0,26,patient or disabled group,exhibits,drug delivery device
1,16,immunologic factor,disrupts,tissue
0,16,immunologic factor,disrupts,biomedical or dental material
1,6,antibiotic,interacts with,indicator reagent or diagnostic aid
0,6,antibiotic,interacts with,fish
1,18,anatomical structure,part of,archaeon
0,18,anatomical structure,part of,biomedical or dental material
1,16,enzyme,disrupts,organism function
0,16,enzyme,disrupts,genetic function
1,14,neoplastic process,process of,archaeon
0,14,substance,process of,archaeon
1,26,family group,exhibits,individual behavior
0,26,family group,exhibits,governmental or regulatory activity
1,14,molecular function,process of,mammal
0,14,organic chemical,process of,mammal
1,14,mental process,process of,cell or molecular dysfunction
0,14,mental process,process of,clinical drug
1,17,biomedical or dental material,issue in,biomedical occupation or discipline
0,17,biomedical or dental material,issue in,professional or occupational group
1,3,rickettsia or chlamydia,is a,physical object
0,3,rickettsia or chlamydia,is a,family group
1,1,body space or junction,location of,congenital abnormality
0,1,behavior,location of,congenital abnormality
1,3,gene or genome,is a,anatomical structure
0,3,eicosanoid,is a,anatomical structure
1,5,experimental model of disease,associated with,organism attribute
0,5,experimental model of disease,associated with,cell component
1,16,receptor,disrupts,organ or tissue function
0,16,receptor,disrupts,organism
1,16,hormone,disrupts,fully formed anatomical structure
0,16,bacterium,disrupts,fully formed anatomical structure
1,1,rickettsia or chlamydia,location of,enzyme
0,1,classification,location of,enzyme
1,6,family group,interacts with,patient or disabled group
0,6,family group,interacts with,body location or region
1,14,natural phenomenon or process,process of,organism function
0,14,natural phenomenon or process,process of,body space or junction
1,6,rickettsia or chlamydia,interacts with,vertebrate
0,6,rickettsia or chlamydia,interacts with,sign or symptom
1,4,hazardous or poisonous substance,affects,mental or behavioral dysfunction
0,4,hazardous or poisonous substance,affects,cell or molecular dysfunction
1,21,body substance,causes,neoplastic process
0,21,body substance,causes,mammal
1,2,pathologic function,manifestation of,organ or tissue function
0,2,alga,manifestation of,organ or tissue function
1,5,individual behavior,associated with,mental or behavioral dysfunction
0,5,individual behavior,associated with,finding
1,14,neoplastic process,process of,organ or tissue function
0,14,bird,process of,organ or tissue function
1,10,patient or disabled group,uses,intellectual product
0,10,patient or disabled group,uses,clinical drug
1,4,disease or syndrome,affects,virus
0,4,disease or syndrome,affects,bacterium
1,3,inorganic chemical,is a,chemical
0,3,inorganic chemical,is a,hormone
1,6,fungus,interacts with,amphibian
0,6,body location or region,interacts with,amphibian
1,1,body space or junction,location of,disease or syndrome
0,1,body space or junction,location of,amphibian
1,21,nucleic acid nucleoside or nucleotide,causes,anatomical abnormality
0,21,geographic area,causes,anatomical abnormality
1,19,diagnostic procedure,measures,nucleic acid nucleoside or nucleotide
0,19,diagnostic procedure,measures,biologic function
1,3,laboratory or test result,is a,finding
0,3,daily or recreational activity,is a,finding
1,11,population group,produces,clinical drug
0,11,population group,produces,mental process
1,5,injury or poisoning,associated with,organism attribute
0,5,steroid,associated with,organism attribute
1,7,human caused phenomenon or process,result of,neoplastic process
0,7,human caused phenomenon or process,result of,mental process
1,18,anatomical structure,part of,vertebrate
0,18,organism,part of,vertebrate
1,4,experimental model of disease,affects,rickettsia or chlamydia
0,4,experimental model of disease,affects,conceptual entity
1,14,neoplastic process,process of,biologic function
0,14,mammal,process of,biologic function
1,4,health care activity,affects,disease or syndrome
0,4,hazardous or poisonous substance,affects,disease or syndrome
1,3,nucleic acid nucleoside or nucleotide,is a,substance
0,3,nucleic acid nucleoside or nucleotide,is a,sign or symptom
1,11,gene or genome,produces,organophosphorus compound
0,11,qualitative concept,produces,organophosphorus compound
1,17,reptile,issue in,occupation or discipline
0,17,reptile,issue in,congenital abnormality
1,18,gene or genome,part of,virus
0,18,classification,part of,virus
1,4,organic chemical,affects,physiologic function
0,4,event,affects,physiologic function
1,46,professional or occupational group,practices,biomedical occupation or discipline
0,46,professional or occupational group,practices,functional concept
1,6,eicosanoid,interacts with,inorganic chemical
0,6,reptile,interacts with,inorganic chemical
1,8,pathologic function,complicates,anatomical abnormality
0,8,molecular sequence,complicates,anatomical abnormality
1,17,social behavior,issue in,occupation or discipline
0,17,tissue,issue in,occupation or discipline
1,21,drug delivery device,causes,mental or behavioral dysfunction
0,21,temporal concept,causes,mental or behavioral dysfunction
1,17,research device,issue in,biomedical occupation or discipline
0,17,therapeutic or preventive procedure,issue in,biomedical occupation or discipline
1,16,biologically active substance,disrupts,mental process
0,16,neoplastic process,disrupts,mental process
1,6,virus,interacts with,human
0,6,virus,interacts with,professional or occupational group
1,17,congenital abnormality,issue in,biomedical occupation or discipline
0,17,congenital abnormality,issue in,food
1,20,pharmacologic substance,prevents,pathologic function
0,20,pharmacologic substance,prevents,health care related organization
1,11,cell component,produces,vitamin
0,11,cell component,produces,drug delivery device
1,3,archaeon,is a,organism
0,3,archaeon,is a,group
1,17,age group,issue in,occupation or discipline
0,17,age group,issue in,amino acid sequence
1,4,inorganic chemical,affects,neoplastic process
0,4,inorganic chemical,affects,spatial concept
1,4,mental or behavioral dysfunction,affects,genetic function
0,4,mental or behavioral dysfunction,affects,organ or tissue function
1,1,cell,location of,physiologic function
0,1,cell,location of,chemical
1,6,plant,interacts with,vertebrate
0,6,plant,interacts with,neoplastic process
1,4,acquired abnormality,affects,cell function
0,4,temporal concept,affects,cell function
1,1,tissue,location of,anatomical abnormality
0,1,fungus,location of,anatomical abnormality
1,3,intellectual product,is a,entity
0,3,intellectual product,is a,hazardous or poisonous substance
1,24,sign or symptom,evaluation of,cell or molecular dysfunction
0,24,sign or symptom,evaluation of,carbohydrate
1,1,self help or relief organization,location of,educational activity
0,1,virus,location of,educational activity
1,21,vitamin,causes,pathologic function
0,21,age group,causes,pathologic function
1,2,finding,manifestation of,acquired abnormality
0,2,finding,manifestation of,group
1,21,steroid,causes,cell or molecular dysfunction
0,21,population group,causes,cell or molecular dysfunction
1,3,governmental or regulatory activity,is a,event
0,3,governmental or regulatory activity,is a,daily or recreational activity
1,3,amphibian,is a,physical object
0,3,amphibian,is a,virus
1,11,experimental model of disease,produces,enzyme
0,11,experimental model of disease,produces,conceptual entity
1,4,disease or syndrome,affects,mental or behavioral dysfunction
0,4,language,affects,mental or behavioral dysfunction
1,4,physiologic function,affects,organ or tissue function
0,4,alga,affects,organ or tissue function
1,21,fungus,causes,cell or molecular dysfunction
0,21,acquired abnormality,causes,cell or molecular dysfunction
1,5,educational activity,associated with,cell or molecular dysfunction
0,5,educational activity,associated with,archaeon
1,3,steroid,is a,physical object
0,3,steroid,is a,tissue
1,3,biologically active substance,is a,physical object
0,3,amino acid sequence,is a,physical object
1,17,organic chemical,issue in,occupation or discipline
0,17,organic chemical,issue in,molecular biology research technique
1,1,self help or relief organization,location of,occupational activity
0,1,self help or relief organization,location of,animal
1,21,vitamin,causes,acquired abnormality
0,21,vitamin,causes,rickettsia or chlamydia
1,11,gene or genome,produces,receptor
0,11,gene or genome,produces,alga
1,17,vitamin,issue in,occupation or discipline
0,17,vitamin,issue in,drug delivery device
1,3,sign or symptom,is a,finding
0,3,individual behavior,is a,finding
1,30,laboratory procedure,assesses effect of,carbohydrate
0,30,laboratory procedure,assesses effect of,therapeutic or preventive procedure
1,12,experimental model of disease,degree of,neoplastic process
0,12,experimental model of disease,degree of,laboratory procedure
1,4,cell or molecular dysfunction,affects,alga
0,4,disease or syndrome,affects,alga
1,4,therapeutic or preventive procedure,affects,mental or behavioral dysfunction
0,4,therapeutic or preventive procedure,affects,body space or junction
1,4,food,affects,organism function
0,4,fully formed anatomical structure,affects,organism function
1,8,enzyme,complicates,cell function
0,8,body part organ or organ component,complicates,cell function
1,17,virus,issue in,biomedical occupation or discipline
0,17,event,issue in,biomedical occupation or discipline
1,7,mental process,result of,individual behavior
0,7,temporal concept,result of,individual behavior
1,11,experimental model of disease,produces,hormone
0,11,event,produces,hormone
1,17,body part organ or organ component,issue in,biomedical occupation or discipline
0,17,alga,issue in,biomedical occupation or discipline
1,14,mental process,process of,mental or behavioral dysfunction
0,14,mental process,process of,pharmacologic substance
1,1,virus,location of,enzyme
0,1,virus,location of,human
1,15,mental or behavioral dysfunction,co-occurs with,congenital abnormality
0,15,mental or behavioral dysfunction,co-occurs with,intellectual product
1,4,congenital abnormality,affects,molecular function
0,4,vertebrate,affects,molecular function
1,4,organ or tissue function,affects,vertebrate
0,4,organ or tissue function,affects,hormone
1,14,pathologic function,process of,virus
0,14,pathologic function,process of,biomedical occupation or discipline
1,14,organism function,process of,physiologic function
0,14,anatomical structure,process of,physiologic function
1,4,molecular function,affects,neoplastic process
0,4,embryonic structure,affects,neoplastic process
1,4,chemical viewed functionally,affects,natural phenomenon or process
0,4,chemical viewed functionally,affects,molecular function
1,4,organ or tissue function,affects,natural phenomenon or process
0,4,organ or tissue function,affects,vertebrate
1,11,cell or molecular dysfunction,produces,immunologic factor
0,11,pharmacologic substance,produces,immunologic factor
1,14,experimental model of disease,process of,mammal
0,14,phenomenon or process,process of,mammal
1,16,antibiotic,disrupts,tissue
0,16,antibiotic,disrupts,disease or syndrome
1,3,steroid,is a,entity
0,3,steroid,is a,fish
1,7,mental process,result of,physiologic function
0,7,mental process,result of,research device
1,8,neuroreactive substance or biogenic amine,complicates,organ or tissue function
0,8,neuroreactive substance or biogenic amine,complicates,health care related organization
1,4,cell or molecular dysfunction,affects,amphibian
0,4,cell or molecular dysfunction,affects,finding
1,6,nucleic acid nucleoside or nucleotide,interacts with,receptor
0,6,laboratory or test result,interacts with,receptor
1,14,organ or tissue function,process of,rickettsia or chlamydia
0,14,temporal concept,process of,rickettsia or chlamydia
1,21,fungus,causes,mental or behavioral dysfunction
0,21,sign or symptom,causes,mental or behavioral dysfunction
1,35,family group,performs,machine activity
0,35,family group,performs,human
1,19,laboratory procedure,measures,biologically active substance
0,19,educational activity,measures,biologically active substance
1,7,molecular function,result of,acquired abnormality
0,7,molecular function,result of,medical device
1,27,neuroreactive substance or biogenic amine,ingredient of,clinical drug
0,27,carbohydrate sequence,ingredient of,clinical drug
1,4,anatomical abnormality,affects,physiologic function
0,4,anatomical abnormality,affects,occupational activity
1,19,diagnostic procedure,measures,steroid
0,19,diagnostic procedure,measures,body location or region
1,33,disease or syndrome,precedes,experimental model of disease
0,33,disease or syndrome,precedes,behavior
1,4,mental process,affects,pathologic function
0,4,occupational activity,affects,pathologic function
1,33,disease or syndrome,precedes,cell or molecular dysfunction
0,33,disease or syndrome,precedes,governmental or regulatory activity
1,1,organization,location of,molecular biology research technique
0,1,element ion or isotope,location of,molecular biology research technique
1,3,patient or disabled group,is a,conceptual entity
0,3,patient or disabled group,is a,event
1,8,pathologic function,complicates,mental or behavioral dysfunction
0,8,cell function,complicates,mental or behavioral dysfunction
1,14,organ or tissue function,process of,amphibian
0,14,chemical,process of,amphibian
1,7,mental or behavioral dysfunction,result of,individual behavior
0,7,mental or behavioral dysfunction,result of,quantitative concept
1,19,research activity,measures,chemical viewed functionally
0,19,health care activity,measures,chemical viewed functionally
1,6,organophosphorus compound,interacts with,enzyme
0,6,body space or junction,interacts with,enzyme
1,4,diagnostic procedure,affects,organism function
0,4,health care related organization,affects,organism function
1,6,inorganic chemical,interacts with,hazardous or poisonous substance
0,6,rickettsia or chlamydia,interacts with,hazardous or poisonous substance
1,4,acquired abnormality,affects,genetic function
0,4,occupation or discipline,affects,genetic function
1,7,disease or syndrome,result of,neoplastic process
0,7,mental or behavioral dysfunction,result of,neoplastic process
1,14,pathologic function,process of,organism
0,14,pathologic function,process of,mental or behavioral dysfunction
1,21,substance,causes,congenital abnormality
0,21,activity,causes,congenital abnormality
1,7,phenomenon or process,result of,experimental model of disease
0,7,phenomenon or process,result of,drug delivery device
1,4,congenital abnormality,affects,mammal
0,4,congenital abnormality,affects,organism attribute
1,11,cell component,produces,carbohydrate
0,11,cell component,produces,fungus
1,2,experimental model of disease,manifestation of,mental process
0,2,classification,manifestation of,mental process
1,3,immunologic factor,is a,physical object
0,3,amino acid sequence,is a,physical object
1,18,gene or genome,part of,animal
0,18,machine activity,part of,animal
1,6,invertebrate,interacts with,organism
0,6,invertebrate,interacts with,physical object
1,4,receptor,affects,disease or syndrome
0,4,body space or junction,affects,disease or syndrome
1,19,research activity,measures,biologically active substance
0,19,element ion or isotope,measures,biologically active substance
1,5,individual behavior,associated with,experimental model of disease
0,5,eicosanoid,associated with,experimental model of disease
1,14,organism function,process of,archaeon
0,14,organism function,process of,chemical viewed structurally
1,7,molecular function,result of,genetic function
0,7,molecular function,result of,clinical drug
1,7,human caused phenomenon or process,result of,disease or syndrome
0,7,human caused phenomenon or process,result of,tissue
1,14,organ or tissue function,process of,bacterium
0,14,drug delivery device,process of,bacterium
1,5,therapeutic or preventive procedure,associated with,congenital abnormality
0,5,body substance,associated with,congenital abnormality
1,11,fully formed anatomical structure,produces,vitamin
0,11,idea or concept,produces,vitamin
1,14,cell or molecular dysfunction,process of,vertebrate
0,14,self help or relief organization,process of,vertebrate
1,17,organism,issue in,occupation or discipline
0,17,pathologic function,issue in,occupation or discipline
1,6,carbohydrate,interacts with,neuroreactive substance or biogenic amine
0,6,pharmacologic substance,interacts with,neuroreactive substance or biogenic amine
1,15,cell or molecular dysfunction,co-occurs with,acquired abnormality
0,15,cell or molecular dysfunction,co-occurs with,pharmacologic substance
1,5,population group,associated with,neoplastic process
0,5,plant,associated with,neoplastic process
1,38,health care related organization,carries out,therapeutic or preventive procedure
0,38,health care related organization,carries out,amphibian
1,2,experimental model of disease,manifestation of,disease or syndrome
0,2,experimental model of disease,manifestation of,temporal concept
1,4,natural phenomenon or process,affects,pathologic function
0,4,amino acid peptide or protein,affects,pathologic function
1,2,disease or syndrome,manifestation of,cell function
0,2,disease or syndrome,manifestation of,organism attribute
1,5,social behavior,associated with,age group
0,5,social behavior,associated with,molecular sequence
1,5,finding,associated with,cell or molecular dysfunction
0,5,plant,associated with,cell or molecular dysfunction
1,7,phenomenon or process,result of,cell or molecular dysfunction
0,7,phenomenon or process,result of,professional society
1,7,clinical attribute,result of,organ or tissue function
0,7,amino acid peptide or protein,result of,organ or tissue function
1,14,pathologic function,process of,cell function
0,14,substance,process of,cell function
1,4,mental process,affects,cell function
0,4,mental process,affects,steroid
1,3,indicator reagent or diagnostic aid,is a,physical object
0,3,indicator reagent or diagnostic aid,is a,virus
1,1,cell component,location of,mental or behavioral dysfunction
0,1,physiologic function,location of,mental or behavioral dysfunction
1,11,organism function,produces,body substance
0,11,organism,produces,body substance
1,8,enzyme,complicates,mental or behavioral dysfunction
0,8,enzyme,complicates,medical device
1,22,laboratory or test result,indicates,genetic function
0,22,laboratory or test result,indicates,research device
1,4,element ion or isotope,affects,biologic function
0,4,daily or recreational activity,affects,biologic function
1,3,chemical,is a,physical object
0,3,chemical,is a,governmental or regulatory activity
1,33,organ or tissue function,precedes,cell function
0,33,group attribute,precedes,cell function
1,26,animal,exhibits,behavior
0,26,animal,exhibits,tissue
1,9,cell or molecular dysfunction,occurs in,family group
0,9,educational activity,occurs in,family group
1,4,experimental model of disease,affects,reptile
0,4,experimental model of disease,affects,environmental effect of humans
1,24,finding,evaluation of,mental process
0,24,finding,evaluation of,diagnostic procedure
1,8,acquired abnormality,complicates,congenital abnormality
0,8,acquired abnormality,complicates,indicator reagent or diagnostic aid
1,14,molecular function,process of,cell or molecular dysfunction
0,14,reptile,process of,cell or molecular dysfunction
1,11,cell component,produces,organic chemical
0,11,body substance,produces,organic chemical
1,4,natural phenomenon or process,affects,experimental model of disease
0,4,natural phenomenon or process,affects,occupation or discipline
1,17,enzyme,issue in,occupation or discipline
0,17,chemical viewed structurally,issue in,occupation or discipline
1,28,organism attribute,property of,fish
0,28,organism attribute,property of,occupational activity
1,6,fish,interacts with,human
0,6,sign or symptom,interacts with,human
1,7,biologic function,result of,injury or poisoning
0,7,intellectual product,result of,injury or poisoning
1,4,biomedical or dental material,affects,pathologic function
0,4,congenital abnormality,affects,pathologic function
1,23,pharmacologic substance,treats,cell or molecular dysfunction
0,23,virus,treats,cell or molecular dysfunction
1,4,mental process,affects,organ or tissue function
0,4,environmental effect of humans,affects,organ or tissue function
1,14,organism function,process of,bird
0,14,classification,process of,bird
1,21,virus,causes,experimental model of disease
0,21,amphibian,causes,experimental model of disease
1,2,pathologic function,manifestation of,mental process
0,2,pathologic function,manifestation of,hormone
1,5,governmental or regulatory activity,associated with,anatomical abnormality
0,5,governmental or regulatory activity,associated with,nucleic acid nucleoside or nucleotide
1,7,mental process,result of,molecular function
0,7,mental process,result of,drug delivery device
1,2,laboratory or test result,manifestation of,anatomical abnormality
0,2,laboratory or test result,manifestation of,nucleotide sequence
1,17,clinical drug,issue in,occupation or discipline
0,17,educational activity,issue in,occupation or discipline
1,4,immunologic factor,affects,genetic function
0,4,immunologic factor,affects,regulation or law
1,21,organophosphorus compound,causes,neoplastic process
0,21,organophosphorus compound,causes,human caused phenomenon or process
1,11,body part organ or organ component,produces,hormone
0,11,body part organ or organ component,produces,molecular function
1,33,molecular function,precedes,physiologic function
0,33,biologic function,precedes,physiologic function
1,7,molecular function,result of,mental process
0,7,molecular function,result of,idea or concept
1,7,genetic function,result of,mental process
0,7,nucleic acid nucleoside or nucleotide,result of,mental process
1,9,disease or syndrome,occurs in,family group
0,9,organophosphorus compound,occurs in,family group
1,23,pharmacologic substance,treats,anatomical abnormality
0,23,pharmacologic substance,treats,cell
1,11,neoplastic process,produces,immunologic factor
0,11,carbohydrate sequence,produces,immunologic factor
1,9,disease or syndrome,occurs in,age group
0,9,cell or molecular dysfunction,occurs in,age group
1,14,mental process,process of,fish
0,14,self help or relief organization,process of,fish
1,14,molecular function,process of,organism
0,14,language,process of,organism
1,7,mental or behavioral dysfunction,result of,molecular function
0,7,activity,result of,molecular function
1,38,organization,carries out,molecular biology research technique
0,38,organization,carries out,organ or tissue function
1,3,hazardous or poisonous substance,is a,chemical
0,3,molecular function,is a,chemical
